Universal Time,Unix Time,Open,High,Low,Close,Volume
2022-03-16 00:00:00,1647388800.0,106.9,107.0,106.8,106.9,457.098
2022-03-16 00:01:00,1647388860.0,107.0,107.0,106.8,107.0,620.662
2022-03-16 00:02:00,1647388920.0,107.0,107.0,106.9,106.9,38.526
2022-03-16 00:03:00,1647388980.0,107.0,107.1,106.9,106.9,238.577
2022-03-16 00:04:00,1647389040.0,107.0,107.1,106.9,107.0,379.19
2022-03-16 00:05:00,1647389100.0,107.0,107.1,106.8,106.9,396.577
2022-03-16 00:06:00,1647389160.0,106.8,106.9,106.7,106.9,278.77
2022-03-16 00:07:00,1647389220.0,107.0,107.2,107.0,107.2,158.37
2022-03-16 00:08:00,1647389280.0,107.2,107.4,107.1,107.2,481.196
2022-03-16 00:09:00,1647389340.0,107.1,107.3,107.1,107.3,56.683
2022-03-16 00:10:00,1647389400.0,107.2,107.2,107.1,107.2,209.606
2022-03-16 00:11:00,1647389460.0,107.1,107.2,107.1,107.1,106.849
2022-03-16 00:12:00,1647389520.0,107.2,107.2,107.1,107.1,78.895
2022-03-16 00:13:00,1647389580.0,107.1,107.3,107.1,107.2,268.876
2022-03-16 00:14:00,1647389640.0,107.3,107.3,107.1,107.2,309.96
2022-03-16 00:15:00,1647389700.0,107.2,107.2,107.0,107.1,131.263
2022-03-16 00:16:00,1647389760.0,107.1,107.1,107.0,107.0,211.61
2022-03-16 00:17:00,1647389820.0,107.1,107.1,107.1,107.1,125.595
2022-03-16 00:18:00,1647389880.0,107.0,107.1,107.0,107.0,4.411
2022-03-16 00:19:00,1647389940.0,107.1,107.1,107.0,107.1,114.054
2022-03-16 00:20:00,1647390000.0,107.1,107.1,107.0,107.0,36.612
2022-03-16 00:21:00,1647390060.0,107.1,107.1,106.9,106.9,482.196
2022-03-16 00:22:00,1647390120.0,106.9,106.9,106.6,106.7,349.224
2022-03-16 00:23:00,1647390180.0,106.7,106.7,106.4,106.5,392.456
2022-03-16 00:24:00,1647390240.0,106.6,106.7,106.6,106.6,110.301
2022-03-16 00:25:00,1647390300.0,106.7,106.8,106.7,106.7,67.474
2022-03-16 00:26:00,1647390360.0,106.7,107.1,106.7,107.1,408.884
2022-03-16 00:27:00,1647390420.0,107.0,107.0,106.8,106.8,267.961
2022-03-16 00:28:00,1647390480.0,106.8,107.0,106.8,107.0,32.268
2022-03-16 00:29:00,1647390540.0,107.0,107.1,106.9,107.0,84.061
2022-03-16 00:30:00,1647390600.0,107.0,107.1,107.0,107.0,23.246
2022-03-16 00:31:00,1647390660.0,107.1,107.1,106.9,106.9,159.623
2022-03-16 00:32:00,1647390720.0,107.0,107.4,107.0,107.3,2421.503
2022-03-16 00:33:00,1647390780.0,107.3,107.4,107.2,107.3,309.732
2022-03-16 00:34:00,1647390840.0,107.4,107.4,107.3,107.4,112.94
2022-03-16 00:35:00,1647390900.0,107.3,107.3,107.1,107.1,1621.157
2022-03-16 00:36:00,1647390960.0,107.1,107.1,106.9,107.1,548.815
2022-03-16 00:37:00,1647391020.0,107.1,107.1,107.0,107.1,11.668
2022-03-16 00:38:00,1647391080.0,107.0,107.1,107.0,107.0,21.172
2022-03-16 00:39:00,1647391140.0,107.0,107.1,107.0,107.0,6.286
2022-03-16 00:40:00,1647391200.0,107.0,107.1,106.9,106.9,1057.567
2022-03-16 00:41:00,1647391260.0,107.0,107.1,106.9,107.0,91.338
2022-03-16 00:42:00,1647391320.0,107.0,107.1,107.0,107.1,8.464
2022-03-16 00:43:00,1647391380.0,107.0,107.1,107.0,107.0,12.277
2022-03-16 00:44:00,1647391440.0,107.1,107.1,106.9,106.9,142.6
2022-03-16 00:45:00,1647391500.0,107.0,107.1,106.9,107.0,412.987
2022-03-16 00:46:00,1647391560.0,107.0,107.1,106.9,106.9,71.864
2022-03-16 00:47:00,1647391620.0,107.0,107.0,106.8,106.8,314.057
2022-03-16 00:48:00,1647391680.0,106.8,107.0,106.8,106.9,322.726
2022-03-16 00:49:00,1647391740.0,106.9,106.9,106.8,106.9,70.577
2022-03-16 00:50:00,1647391800.0,107.0,107.0,106.9,107.0,73.569
2022-03-16 00:51:00,1647391860.0,107.0,107.1,106.9,106.9,235.138
2022-03-16 00:52:00,1647391920.0,107.0,107.0,106.8,106.9,99.272
2022-03-16 00:53:00,1647391980.0,106.8,106.9,106.7,106.7,257.045
2022-03-16 00:54:00,1647392040.0,106.8,106.9,106.8,106.8,56.23
2022-03-16 00:55:00,1647392100.0,106.8,106.8,106.8,106.8,226.902
2022-03-16 00:56:00,1647392160.0,106.7,106.9,106.7,106.8,74.218
2022-03-16 00:57:00,1647392220.0,106.8,106.8,106.6,106.6,195.92
2022-03-16 00:58:00,1647392280.0,106.7,106.8,106.7,106.8,40.68
2022-03-16 00:59:00,1647392340.0,106.7,106.8,106.7,106.7,26.021
2022-03-16 01:00:00,1647392400.0,106.8,106.8,106.6,106.7,209.564
2022-03-16 01:01:00,1647392460.0,106.8,106.8,106.7,106.8,15.719
2022-03-16 01:02:00,1647392520.0,106.8,106.8,106.6,106.7,87.978
2022-03-16 01:03:00,1647392580.0,106.7,106.8,106.6,106.7,136.652
2022-03-16 01:04:00,1647392640.0,106.8,106.9,106.7,106.9,445.597
2022-03-16 01:05:00,1647392700.0,106.9,107.1,106.9,107.0,107.221
2022-03-16 01:06:00,1647392760.0,107.0,107.1,107.0,107.1,9.548
2022-03-16 01:07:00,1647392820.0,107.1,107.1,106.9,106.9,169.251
2022-03-16 01:08:00,1647392880.0,107.0,107.0,107.0,107.0,47.138
2022-03-16 01:09:00,1647392940.0,107.0,107.1,107.0,107.1,121.023
2022-03-16 01:10:00,1647393000.0,107.1,107.1,107.0,107.1,157.481
2022-03-16 01:11:00,1647393060.0,107.1,107.1,107.0,107.1,47.298
2022-03-16 01:12:00,1647393120.0,107.1,107.2,107.1,107.2,48.968
2022-03-16 01:13:00,1647393180.0,107.2,107.3,107.1,107.2,263.645
2022-03-16 01:14:00,1647393240.0,107.2,107.3,107.2,107.3,249.547
2022-03-16 01:15:00,1647393300.0,107.3,107.5,107.2,107.4,767.308
2022-03-16 01:16:00,1647393360.0,107.4,107.4,107.3,107.4,52.927
2022-03-16 01:17:00,1647393420.0,107.3,107.5,107.3,107.4,123.676
2022-03-16 01:18:00,1647393480.0,107.5,107.5,107.4,107.4,31.773
2022-03-16 01:19:00,1647393540.0,107.4,107.4,107.3,107.4,87.677
2022-03-16 01:20:00,1647393600.0,107.4,107.4,107.3,107.3,23.378
2022-03-16 01:21:00,1647393660.0,107.4,107.5,107.2,107.3,118.738
2022-03-16 01:22:00,1647393720.0,107.3,107.4,107.3,107.4,29.157
2022-03-16 01:23:00,1647393780.0,107.3,107.4,107.3,107.3,14.688
2022-03-16 01:24:00,1647393840.0,107.3,107.5,107.3,107.4,94.386
2022-03-16 01:25:00,1647393900.0,107.5,107.5,107.3,107.3,116.733
2022-03-16 01:26:00,1647393960.0,107.4,107.4,107.2,107.2,1164.164
2022-03-16 01:27:00,1647394020.0,107.3,107.4,107.3,107.4,50.485
2022-03-16 01:28:00,1647394080.0,107.4,107.4,107.3,107.4,21.407
2022-03-16 01:29:00,1647394140.0,107.4,107.4,107.3,107.3,9.191
2022-03-16 01:30:00,1647394200.0,107.3,107.5,107.3,107.5,77.447
2022-03-16 01:31:00,1647394260.0,107.5,107.5,107.4,107.5,85.091
2022-03-16 01:32:00,1647394320.0,107.4,107.4,107.3,107.4,58.672
2022-03-16 01:33:00,1647394380.0,107.4,107.4,107.3,107.4,38.895
2022-03-16 01:34:00,1647394440.0,107.4,107.4,107.2,107.2,110.885
2022-03-16 01:35:00,1647394500.0,107.3,107.3,107.2,107.3,40.659
2022-03-16 01:36:00,1647394560.0,107.2,107.3,107.1,107.2,133.328
2022-03-16 01:37:00,1647394620.0,107.2,107.4,107.2,107.4,72.92
2022-03-16 01:38:00,1647394680.0,107.4,107.4,107.3,107.3,551.486
2022-03-16 01:39:00,1647394740.0,107.3,107.4,107.2,107.3,993.991
2022-03-16 01:40:00,1647394800.0,107.2,107.2,107.0,107.1,192.223
2022-03-16 01:41:00,1647394860.0,107.2,107.3,107.1,107.3,251.122
2022-03-16 01:42:00,1647394920.0,107.3,107.6,107.2,107.6,284.262
2022-03-16 01:43:00,1647394980.0,107.6,107.8,107.5,107.6,503.046
2022-03-16 01:44:00,1647395040.0,107.5,107.6,107.4,107.5,58.078
2022-03-16 01:45:00,1647395100.0,107.4,107.7,107.4,107.7,172.655
2022-03-16 01:46:00,1647395160.0,107.6,108.2,107.6,108.0,1161.734
2022-03-16 01:47:00,1647395220.0,108.0,108.4,108.0,108.3,1572.343
2022-03-16 01:48:00,1647395280.0,108.2,108.4,108.2,108.3,529.339
2022-03-16 01:49:00,1647395340.0,108.3,108.4,108.2,108.3,269.677
2022-03-16 01:50:00,1647395400.0,108.3,108.3,108.1,108.1,433.107
2022-03-16 01:51:00,1647395460.0,108.1,108.2,108.1,108.2,100.927
2022-03-16 01:52:00,1647395520.0,108.2,108.3,108.1,108.3,196.141
2022-03-16 01:53:00,1647395580.0,108.3,108.3,108.2,108.2,2.057
2022-03-16 01:54:00,1647395640.0,108.3,108.3,107.9,108.0,410.744
2022-03-16 01:55:00,1647395700.0,107.9,107.9,107.7,107.8,484.824
2022-03-16 01:56:00,1647395760.0,107.8,107.9,107.8,107.9,241.773
